船舶呼號,英文名稱,中文名稱,IMO號,MMSI號,船東,船籍港,船種,船舶國籍,危險品,航線,出發港,目的港,實際進港日,實際進港時間,實際出港日,實際出港時間
VRYI7,MARITIME JINGAN,海上靜安,9251523,477277000,JINGAN NAVIGATION COMPANY LIMITED,香港,油化船,香港,無危險品,兩岸直航航線,休士頓,,20220227,2300,20220301,0254
3ESS4,OS KANO 35,黃金佳能35,9174505,353220000,HETICA OVERSEAS LTD.,巴拿馬城,散裝船,巴拿馬,無危險品,兩岸直航航線,新加坡,新加坡,20220329,1043,20220329,1800
VRJJ4,DING HENG 2,鼎衡2,9454474,538090321,BLOSSOM SHIPPING COMPANY LIMITED,香港,化學液體船,香港,易燃液體,兩岸直航航線,山東青島,麥寮港,20220328,1213,20220329,0002
BKWM5,HAI XING CHUANG XIN,海星創新,9620358,413443420,浙江新一海海運有限公司,浙江舟山(ZOS),雜貨船,中國大陸,無危險品,,八戶港,,20220226,0824,20220302,1152
3EHD5,BOSHI 58,博世 58,9369124,372028000,"AOEDE SHIPPING CO., LIMITED",巴拿馬城,雜貨船,巴拿馬,無危險品,,檳榔嶼/檳榔嶼/檳州,日本其他港口,20220306,0833,20220309,1847
V7ZA6,BLUE ARROW,藍箭,9630444,,HIRO NAVIERA S.A.,馬朱羅,化學液體船,馬紹爾群島,腐蝕性物質,,新居濱港,秋田,20220312,0932,20220314,1146
3ECJ3,YUSHO LILY,優昭百合,9350109,,DAITO SHIPPING PANAMA S.A. (100%),巴拿馬城,雜貨船,巴拿馬,無危險品,,船橋,,20220324,0824,20220325,1519
9V5144,ENSEMBLE,安三寶,9749453,563036700,MOL CHEMICAL TANKERS PTE LTD.,新加坡,油化船,新加坡,無危險品,兩岸直航航線,新加坡,休士頓,20220313,0552,20220313,1631
D7LS,DB SUNRISE,日出,9189964,441867000,"DONGBANG SHIPPING CO., LTD.",蔚山,油化船,韓國,爆炸物,,堺港(阪井),蔚山,20220304,1209,20220305,0942
DSPW9,KEOYOUNG MASTER,國陽輪,9502520,441475000,"KEOYOUNG SHIPPING CO.,LTD.",濟州,油化船,韓國,易燃液體,,岩國,,20220327,0823,20220327,2240
DSRO4,EIWA MARU 17,愛華17,9087714,440032000,"KEOYOUNG SHIPPING CO.,LTD.",濟州,油化船,韓國,易燃液體,,神戶,,20220302,1810,20220303,0404
HONQ,CRANE REGULUS,軒轅,9747077,352275000,HAKUTO SHIPPING (PANAMA) S.A.,巴拿馬城,油化船,巴拿馬,易燃液體,,千葉,,20220330,1610,20220331,1543
D5LD7,STAR MACARENA,馬卡雷娜,9719563,636017478,SEA 131 LEASING CO. LIMITED,蒙羅維亞,散裝船,賴比瑞亞,無危險品,兩岸直航航線,江蘇南通,馬尼拉,20220306,0703,20220306,1103
3FEG8,CRANE SPICA,花穗,9882865,355291000,BLUE SHELL SHIPPING S.A.,巴拿馬城,油化船,巴拿馬,爆炸物,,下津,泰國其他港口,20220307,0823,20220308,0853
HPLW,CHISHU,智秀,9288306,355131000,KSK (PANAMA) CORP.,巴拿馬城,化學液體船,巴拿馬,易燃液體,,新居濱港,新居濱港,20220304,0053,20220304,1250
HPLW,CHISHU,智秀,9288306,355131000,KSK (PANAMA) CORP.,巴拿馬城,化學液體船,巴拿馬,易燃液體,,新居濱港,新居濱港,20220326,0735,20220326,2005
HPLW,CHISHU,智秀,9288306,355131000,KSK (PANAMA) CORP.,巴拿馬城,化學液體船,巴拿馬,易燃液體,,新居濱港,新居濱港,20220314,0616,20220314,1719
3E3399,GOLDEN GRACE HANA,雅娜,9937701,352001120,KIWI MARITIME S.A.,巴拿馬城,油化船,巴拿馬,爆炸物,,瑞山,瑞山,20220316,2318,20220317,1523
9HA2018,CHEMICAL MARKETER,行銷者,9304291,249814000,CHEMICAL MARKETER SHIPPING LTD,馬爾他(瓦萊塔),油化船,馬爾他,易燃液體,兩岸直航航線,蔚山,,20220308,1200,20220308,1852
9V5491,JAZZ,爵士樂,9804849,563089700,BRILLANTE MARITIME PTE. LTD.,Pulan Ayer Chawan,油化船,新加坡,易燃液體,兩岸直航航線,鹿特丹,鹿特丹,20220316,1411,20220316,2248
9V6096,ASL ORCHID,星宇輪,9594157,563086900,ABO SINGAPORE PTE. LTD.,新加坡,油化船,新加坡,爆炸物,兩岸直航航線,廣東東莞,江蘇泰州,20220310,0136,20220310,1346
H9HZ,CRANE SOL,蘇爾,9925423,374638000,"HAKUTO SHIPPING (PANAMA), S.A.",巴拿馬城,油化船,巴拿馬,爆炸物,,四日市,麥寮港,20220314,1756,20220315,1050
BIIG,DING HENG 5,鼎衡5,9509841,413255730,"WANJIANG FINANCIAL LEASING CO., LTD",上海,油化船,中國大陸,易燃液體,兩岸直航航線,江蘇鎮江,麥寮港,20220228,2248,20220302,0300
HOSM,PRINCESS OPAL,歐寶,9276315,356446000,S.E.SEA SHIPPING S.A.,巴拿馬城,油化船,巴拿馬,爆炸物,,關丹,千葉,20220312,1917,20220313,0411
5BZQ3,SIEM BARRACUDA,布達,9660114,212253000,SIEM OFFSHORE REDERI AS,利馬索爾,多用途工作船,塞浦路斯,無危險品,,臺中港,臺中港,20220322,1320,20220323,2229
V7OW2,ROYAL PERIDOT,碧玉號,9367449,538003172,GSH2 CHEM-PROD CARRIER I AS,馬朱羅,油化船,馬紹爾群島,無危險品,,新加坡,新加坡,20220303,0435,20220304,0114
DSQN4,POLARIS,北極,9498121,441634000,"SAMHO CO., LTD",濟州,油化船,韓國,爆炸物,,蔚山,瑞山,20220317,2056,20220318,1927
3E3573,NEW STAR,明日之星,9332418,352980856,KMARINE NO.32A S.A,巴拿馬城,油化船,巴拿馬,易燃液體,,釜山,,20220301,1839,20220302,1747
BNJH,TA HO,達和,9279824,416378000,達和航運股份有限公司,基隆港,水泥專用船,中華民國,無危險品,,臺中港,臺中港,20220330,1249,20220331,2250
BNJH,TA HO,達和,9279824,416378000,達和航運股份有限公司,基隆港,水泥專用船,中華民國,無危險品,,臺中港,高雄港,20220318,0825,20220320,0934
BNJH,TA HO,達和,9279824,416378000,達和航運股份有限公司,基隆港,水泥專用船,中華民國,無危險品,,金門港,臺中港,20220310,1458,20220313,1015
BNJH,TA HO,達和,9279824,416378000,達和航運股份有限公司,基隆港,水泥專用船,中華民國,無危險品,,高雄港,臺中港,20220303,0836,20220304,2208
3FTL2,NEO,尼歐,9520948,351275000,SOUTHERN PACIFIC HOLDING CORPORATION,巴拿馬城,散裝船,巴拿馬,無危險品,,Portland,澳大利亞其他港口,20220306,2305,20220315,0200
LAVN7,BELATLANTIC,貝拉特蘭,9744104,258297000,BELATLANTIC AS,Eigersund,散裝船,挪威,無危險品,,德班,,20220305,0630,20220306,2201
HPIF,NAVIGATION OL,納海輪,9681493,355211000,CORESHIP MARITIME S.A.PANAMA,巴拿馬城,散裝船,巴拿馬,無危險品,,德班,,20220320,0750,20220325,1410
3EXJ9,LAKE DAWN,明湖,9643556,,DP SHIPPING S.A.,巴拿馬城,散裝船,巴拿馬,無危險品,,Sao Francisco do Sul,,20220315,0621,20220320,0251
3EYH5,AEGIR,埃戈爾,9605396,354590000,HEEREMA SHIPPING 6 B.V.,巴拿馬城,佈管線船,巴拿馬,無危險品,,大彰化西南離岸風電計畫,大彰化西南離岸風電計畫,20220327,0718,20220329,0525
BKAO,NEW ENERGY,新能,9060613,416195000,能源航運股份有限公司,基隆港,油輪,中華民國,易燃液體,,高雄港,高雄港,20220324,0045,20220326,1045
BIBK,HONG YUN,鴻運,9737010,416018000,台灣中油股份有限公司,高雄港,油品船,中華民國,易燃液體,,高雄港,高雄港,20220310,1413,20220312,1645
BIBL,SHENG YUN,盛運,9737022,416019000,台灣中油股份有限公司,高雄港,油品船,中華民國,易燃液體,,高雄港,基隆港,20220321,2050,20220323,1543
9VHR2,ZHU JIANG,珠江,9428865,564281000,NAN CHUAN MARITIME (PTE) LTD,新加坡,油輪,新加坡,無危險品,,高雄港,高雄港,20220319,0608,20220321,0925
BIBL,SHENG YUN,盛運,9737022,416019000,台灣中油股份有限公司,高雄港,油品船,中華民國,易燃液體,,高雄港,高雄港,20220313,0738,20220316,1650
BIBL,SHENG YUN,盛運,9737022,416019000,台灣中油股份有限公司,高雄港,油品船,中華民國,易燃液體,,高雄港,高雄港,20220305,1019,20220308,1726
9VHR2,ZHU JIANG,珠江,9428865,564281000,NAN CHUAN MARITIME (PTE) LTD,新加坡,油輪,新加坡,無危險品,,高雄港,高雄港,20220302,2344,20220305,0954
9V6061,GLORY CHALLENGER,慶榮輪,9675042,,GLORY-PACIFIC SHIPPING (S) PTE LTD,新加坡,雜貨船,新加坡,無危險品,,巴西古丹(巴錫爾古當),馬來西亞其他港口,20220314,0838,20220316,1229
BHJI,FPMC S SAPPHIRE,臺塑福華,9913779,416072000,台塑海運股份有限公司,基隆港,油化船,中華民國,易燃液體,,麥寮港,,20220319,1459,20220322,0922
BR4317,TONG YEA NO.9,同曄9號,9531351,416006175,同曄興業股份有限公司,高雄港,油化船,中華民國,易燃液體,,麥寮港,麥寮港,20220325,0826,20220326,0941
BHJI,FPMC S SAPPHIRE,臺塑福華,9913779,416072000,台塑海運股份有限公司,基隆港,油化船,中華民國,易燃液體,,麥寮港,麥寮港,20220310,0925,20220313,0933
9LU2144,KUN PENG,鯤鵬,8408636,667001341,"NAVIGATION HOLDINGS CO., LTD",自由城,油輪,獅子山,無危險品,,香港,,20220315,0819,20220323,0807
9LU2101,CHERRY 168,吉利168,9190602,667001298,CONSECUTIVE VICTORY ENTERPRISES LIMITED,Freetown,油輪,獅子山,爆炸物,,濟州,濟州,20220301,1713,20220302,1955
BIBX6,WEN ZHU,文竹,9342059,413520360,上海君正船務有限公司,上海,油化船,中國大陸,無危險品,兩岸直航航線,山東煙臺,山東煙臺,20220228,0427,20220302,1906
BIAR4,SHAN NENG,善能,9638898,413376840,上海中船重工萬邦航運有限公司,上海,油化船,中國大陸,爆炸物,兩岸直航航線,山東青島,麥寮港,20220323,1236,20220324,2041
BITY,SHAN REN,善仁,9474606,413375790,"CSIC-IMC SHIPPING CO.,LTD.",上海,油化船,中國大陸,爆炸物,兩岸直航航線,江蘇張家港,麥寮港,20220329,1713,20220330,1930
BR4335,POSH DARING,保時達,9503081,416006277,嘉時航運股份有限公司,高雄港,拖船,中華民國,無危險品,,大彰化西南離岸風電計畫,印尼其他港口,20220305,0010,20220310,2352
H8CV,NEW JOURNEY,新行輪,9689794,356548000,NEW STAR NAVIGATION S.A.,巴拿馬城,散裝船,巴拿馬,無危險品,,昂斯羅,,20220310,1516,20220313,2023
XVEA,LUCKY STAR,幸運,9542582,,VIET NAM OCEAN SHIPPING JOINT STOCK COMPANY,海防,散裝船,越南,無危險品,,"Poso, Sulawesi",,20220302,0834,20220302,1454
H9JL,SUN SHINE,陽光,9471616,370708000,POS MARITIME CY S.A.,巴拿馬城,雜貨船,巴拿馬,無危險品,,大彰化西南離岸風電計畫,韓國其他港口,20220317,2344,20220318,0139
BR4505,ORIENT CONSTRUCTOR,東方建設者,9682148,416007369,宏華營造股份有限公司,臺中港,起重船,中華民國,無危險品,,台電離岸風力發電第一期計畫,,20220303,2331,20220304,2317
BR4592,SK ATOMIK,仕國源,9721528,416008677,昱能南昌海事股份有限公司,高雄港,拖船,中華民國,無危險品,,大彰化西南離岸風電計畫,大彰化西南離岸風電計畫,20220304,2344,20220308,1833
PJCU,TARGET,前瞻號,8617938,,TARGET B.V.,Willemstad,雜貨船,古拉索,無危險品,,韓國其他港口,大彰化東南離岸風電計畫,20220315,0836,20220315,1344
3FHX,YAMATO,大和,9567726,371378000,YAMATO MARINE S.A.,巴拿馬城,雜貨船,巴拿馬,無危險品,,韓國其他港口,大彰化西南離岸風電計畫,20220321,0950,20220326,1512
7JFK,BISHU HIGHWAY,百舒公路,9409340,432176000,日本川崎汽船株式會社,神戶,汽車船,日本,無危險品,,新加坡,新加坡,20220310,0725,20220310,1341
3EAW4,HESTIANA,蒂那,9336488,371010000,"THRINAKIE MARITIMA, S.A.",巴拿馬城,化學液體船,巴拿馬,易燃液體,,千葉,李梅,20220305,2223,20220306,1618
BOWU6,BAO HONG 9,寶宏9,9592678,412764090,舟山市和盛船務有限公司,浙江舟山(ZOS),雜貨船,中國大陸,無危險品,兩岸直航航線,山東煙臺,,20220321,1019,20220329,1552
VRST5,DH DILIGENCY,鼎衡勤奮,9813060,477326900,"DILIGENCY SHIPPING CO.,LIMITED",香港,油化船,香港,易燃液體,,安平港,"Gresik, Java",20220308,2106,20220309,2248
9V2522,YOU SHEN 10,游神10,9425057,564300000,DONGZHAN SHIPPING (SINGAPORE) PTE LTD,新加坡,油化船,新加坡,腐蝕性物質,,Dong Nai,,20220302,0703,20220303,0827
5LAH6,PAZIFIK,帕齊菲克,9293430,,M2L PACIFIC S.A.,蒙羅維亞,液化石油氣船,賴比瑞亞,腐蝕性物質,,Luwuk,Luwuk,20220303,0902,20220304,1901
5LAH6,PAZIFIK,帕齊菲克,9293430,,M2L PACIFIC S.A.,蒙羅維亞,液化石油氣船,賴比瑞亞,腐蝕性物質,,光陽,Luwuk,20220324,1641,20220326,0254
ONIX,KALLO,卡羅,9719276,205713000,T.A.C.K.SHIPPING S.A. C/O KOWA KAIUN CO.LTD.,安特衛普,化學液體船,比利時,腐蝕性物質,,坎德拉,Dubai,20220307,1754,20220308,2033
V7ZA6,BLUE ARROW,藍箭,9630444,,HIRO NAVIERA S.A.,馬朱羅,化學液體船,馬紹爾群島,腐蝕性物質,,新居濱港,日本其他港口,20220311,0514,20220311,1811
3E2419,PRINCESS ANNA,安娜公主,9645841,352978187,"REAL PACIFIC LOGISTIC CO.,LTD.",巴拿馬其他港口,雜貨船,巴拿馬,無危險品,,那科卡,越南其他港口,20220323,0816,20220325,1332
3FBA5,WAKABA,若葉,9524229,372357000,"SALT LINE CO.,S.A. (100.0%)",巴拿馬城,雜貨船,巴拿馬,無危險品,,日本其他港口,仁川,20220313,0828,20220318,1742
9LU2326,JIN HONG DA 16,金宏達16,8354550,667001523,"ZHOUSHAN JINHONG SHIPPING CO., LTD.",自由城,雜貨船,獅子山,無危險品,兩岸直航航線,直江津,浙江舟山(ZOS),20220304,0825,20220306,1549
9LU2634,ASL FORREST,佛瑞,8585886,667001831,"QUANZHOU JIAHONG SHIPPING CO.,LTD.",自由城,雜貨船,獅子山,無危險品,,肯伐,,20220326,1442,20220329,1222
3FOX8,MORNING FLORA,花神,9859698,352605000,"TODA SHIP CO., LTD (90.0%), TRIO HAPPINESS, S.A. (10.0%)",巴拿馬城,液化氣體船,巴拿馬,爆炸物,,李梅,德山,20220315,0956,20220315,1257
C6YT4,QUETZAL ARROW,規箭,9007544,,GEARBULK SHIPOWNING LIMITED,拿騷,雜貨船,巴哈馬,無危險品,兩岸直航航線,里約格蘭德,山東青島,20220312,1010,20220313,2017
C6AM9,MAITACA ARROW,脈箭,9515228,,T.H. CORP. S.A.,拿騷,雜貨船,巴哈馬,無危險品,兩岸直航航線,Coronel,江蘇常熟,20220329,0615,20220331,1439
BR3431,SAM BO LUN,山寶輪,,416004093,海盛航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,布袋港,,20220209,1029,20220306,0709
BR4592,SK ATOMIK,仕國源,9721528,416008677,昱能南昌海事股份有限公司,高雄港,拖船,中華民國,無危險品,,大彰化西南離岸風電計畫,大彰化西南離岸風電計畫,20220318,2010,20220321,2157
BR4435,MAGELLAN 1,米霖1號,9623001,416059000,藍海離岸航運股份有限公司,臺中港,拖船,中華民國,無危險品,,大彰化西南離岸風電計畫,大彰化西南離岸風電計畫,20220305,1242,20220309,1107
BVBI7,XIAO JIANG,曉江,9401269,,"FUZHOU MAWEI SHIPPING CO.,LTD.",福建福州,全貨櫃船,中國大陸,無危險品,兩岸直航航線,江蘇太倉,江蘇太倉,20220312,0243,20220312,0912
H8SF,KMTC TOKYO,高麗東京,9848871,352374000,"Southern Route Maritime, S.A",巴拿馬城,全貨櫃船,巴拿馬,無危險品,,釜山,香港,20220324,1230,20220324,1844
BICZ,FORMOSA CONTAINER NO.4,台塑貨櫃4號,9404508,416024000,台塑海運股份有限公司,基隆港,全貨櫃船,中華民國,無危險品,兩岸直航航線,廣東虎門,廣東蛇口,20220301,0958,20220301,1744
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,兩岸直航航線,香港,廣東蛇口,20220314,1200,20220315,0017
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,兩岸直航航線,香港,廣東蛇口,20220322,1122,20220322,2117
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,兩岸直航航線,廣東蛇口,廣東蛇口,20220329,1451,20220330,0259
BICZ,FORMOSA CONTAINER NO.4,台塑貨櫃4號,9404508,416024000,台塑海運股份有限公司,基隆港,全貨櫃船,中華民國,無危險品,兩岸直航航線,廣東虎門,廣東蛇口,20220330,2134,20220331,0509
BICZ,FORMOSA CONTAINER NO.4,台塑貨櫃4號,9404508,416024000,台塑海運股份有限公司,基隆港,全貨櫃船,中華民國,無危險品,兩岸直航航線,廣東虎門,廣東蛇口,20220322,0034,20220322,1102
BLII,YM HEIGHTS,宇明,9301275,416426000,陽明海運股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,,新加坡,香港,20220312,1538,20220314,0046
V2CW5,LANTAU BAY,德灣,9383596,305126000,CONDOR RHEINGOLD SHIPPING COMPANY LIMITED,聖瓊斯,全貨櫃船,安地卡及巴布達,無危險品,,神戶,香港,20220315,0042,20220315,1318
C6AV9,ULTIMA,德翔終極,9674646,,"KOTOKU KAIUN CO LTD, LEGENDA MARITIME S.A.",拿騷,全貨櫃船,巴哈馬,無危險品,,神戶,香港,20220323,1511,20220324,0238
A8PS7,SONGA TIGER,正利金虎輪,9435246,636020846,Songa Box As,蒙羅維亞,全貨櫃船,賴比瑞亞,無危險品,,神戶,香港,20220317,1810,20220318,0519
V2CO6,MARCONNECTICUT,德翔康乃迪克,9343675,305060000,ORTOLAN ZETA SCHIFFAHRTSGESELLSCHAFT MBH & CO KG,聖約翰斯,全貨櫃船,安地卡及巴布達,無危險品,A304東南、北亞航線(含大陸),東京,香港,20220319,1111,20220319,1916
C6WS5,HYPERION,德超,9403853,309947000,CONTINENT MARITIME S.A.,拿騷,全貨櫃船,巴哈馬,無危險品,A304東南、北亞航線(含大陸),東京,香港,20220309,0849,20220309,1555
9HA3733,NORDOCELOT,正利斑虎輪,9673642,,OCHM SHIPPING LTD,馬爾他(瓦萊塔),全貨櫃船,馬爾他,無危險品,,神戶,香港,20220325,2138,20220326,0459
9HA4350,GUANGZHOU TRADER,正利黃金輪,9761449,,GUANGZHOU TRADER SHIPPING LIMITED,馬爾他(瓦萊塔),全貨櫃船,馬爾他,無危險品,,神戶,香港,20220314,0109,20220314,1139
9HA5470,CNC BANGKOK,正利曼谷,9706279,,CMA CGM ASIA SHIPPING PTE LTD,馬爾他(瓦萊塔),全貨櫃船,馬爾他,無危險品,,神戶,香港,20220304,0832,20220304,2226
9VBE5,NITHI BHUM,德翔尼悉,9240469,,REGIONAL CONTAINER LINES PTE LTD,新加坡,全貨櫃船,新加坡,無危險品,,香港,香港,20220322,0215,20220322,0905
3FCN3,MILLENNIUM BRIGHT,德翔千年,9515606,,"TWIN BRIGHT SHIPPING CO., S.A.",巴拿馬城,全貨櫃船,巴拿馬,無危險品,,門司,香港,20220326,1656,20220327,0551
9VBE5,NITHI BHUM,德翔尼悉,9240469,,REGIONAL CONTAINER LINES PTE LTD,新加坡,全貨櫃船,新加坡,無危險品,,香港,香港,20220307,0406,20220307,1604
V7KI8,CAPE FLINT,德翔電石,9347724,538002624,Cape Flint Navigation Company Limited,馬朱羅,全貨櫃船,馬紹爾群島,無危險品,,Gwangyang,香港,20220301,1440,20220302,0117
V7KI8,CAPE FLINT,德翔電石,9347724,538002624,Cape Flint Navigation Company Limited,馬朱羅,全貨櫃船,馬紹爾群島,無危險品,,Gwangyang,香港,20220323,2212,20220324,0818
9V6195,CNC MARS,正利戰神輪,9836660,563098400,GOODWILL MARITIME PTE. LTD.,新加坡,全貨櫃船,新加坡,無危險品,,神戶,香港,20220315,2058,20220316,0733
C6AV9,ULTIMA,德翔終極,9674646,,"KOTOKU KAIUN CO LTD, LEGENDA MARITIME S.A.",拿騷,全貨櫃船,巴哈馬,無危險品,,神戶,香港,20220306,0822,20220306,1852
